Account,ATMID,caldate,Dispense,DT,MaxCapacity,CountTotalTxn
XYZ,T1BH000603091,05-09-2022,619500,29,3520000,169
XYZ,T1BH000274012,05-09-2022,324300,0,2860000,110
XYZ,T1NH000575414,05-09-2022,484000,0,3520000,206
PQR,S1CN2011,05-09-2022,175500,0,3520000,43
XYZ,T1BH007252090,05-09-2022,1234000,0,3520000,346
XYZ,T1BH000003039,05-09-2022,376500,0,3520000,121
ABC,SPCN02020,06-09-2022,566000,177,2640000,119
ABC,TPCN10269,06-09-2022,946500,30,3520000,128
ABC,APCN00816,06-09-2022,167500,28,2640000,36
PQR,S1CN1142,06-09-2022,268700,0,3520000,44
PQR,S1CN2022,06-09-2022,862500,5,2860000,213
PQR,SPCND067,06-09-2022,555500,0,3520000,117
ABC,APAN11109,06-09-2022,241500,1040,3520000,72
ABC,APAN23217,06-09-2022,628500,348,3740000,159
PQR,SPCNG376,06-09-2022,365000,0,3520000,74
PQR,S1CN3514,06-09-2022,886500,0,3520000,257
PQR,S1CN2820,06-09-2022,305000,0,3520000,101
ABC,APAN22403,06-09-2022,763600,38,2420000,130
ABC,APAN35706,06-09-2022,123500,1139,2860000,47
XYZ,T1NY000166081,06-09-2022,301000,0,3520000,88
XYZ,T1BH000011116,06-09-2022,716400,0,3520000,240
XYZ,T1BH000603091,06-09-2022,577500,0,3520000,153
XYZ,T1BH000274012,06-09-2022,327000,0,2860000,106
XYZ,T1NH000575414,06-09-2022,113000,0,3520000,67
PQR,S1CN2011,06-09-2022,147500,0,3520000,26
XYZ,T1BH007252090,06-09-2022,902500,0,3520000,293
XYZ,T1BH000003039,06-09-2022,253000,66,3520000,53
ABC,SPCN02020,07-09-2022,365000,271,2640000,85
ABC,TPCN10269,07-09-2022,761800,75,3520000,108
ABC,APCN00816,07-09-2022,179000,30,2640000,41
PQR,S1CN1142,07-09-2022,344700,0,3520000,36
PQR,S1CN2022,07-09-2022,1145500,6,2860000,301
PQR,SPCND067,07-09-2022,803000,0,3520000,141
ABC,APAN11109,07-09-2022,483000,130,3520000,140
ABC,APAN23217,07-09-2022,773700,110,3740000,162
PQR,SPCNG376,07-09-2022,407500,5,3520000,56
PQR,S1CN3514,07-09-2022,1077000,0,3520000,302
PQR,S1CN2820,07-09-2022,264500,687,3520000,76
ABC,APAN22403,07-09-2022,592800,27,2420000,127
ABC,APAN35706,07-09-2022,194500,796,2860000,62
XYZ,T1NY000166081,07-09-2022,446000,0,3520000,113
XYZ,T1BH000011116,07-09-2022,886100,0,3520000,268
XYZ,T1BH000603091,07-09-2022,687500,0,3520000,183
XYZ,T1BH000274012,07-09-2022,353900,0,2860000,133
XYZ,T1NH000575414,07-09-2022,53000,0,3520000,54
PQR,S1CN2011,07-09-2022,130000,0,3520000,31
XYZ,T1BH007252090,07-09-2022,955000,0,3520000,319
XYZ,T1BH000003039,07-09-2022,304500,0,3520000,88
ABC,SPCN02020,08-09-2022,323500,35,2640000,86
ABC,TPCN10269,08-09-2022,755200,30,3520000,119
ABC,APCN00816,08-09-2022,359500,87,2640000,81
PQR,S1CN1142,08-09-2022,344000,0,3520000,42
PQR,S1CN2022,08-09-2022,1308100,11,2860000,361
PQR,SPCND067,08-09-2022,737000,0,3520000,112
ABC,APAN11109,08-09-2022,431500,722,3520000,97
ABC,APAN23217,08-09-2022,639100,380,3740000,164
PQR,SPCNG376,08-09-2022,374500,0,3520000,54
PQR,S1CN3514,08-09-2022,889500,0,3520000,284
PQR,S1CN2820,08-09-2022,328500,54,3520000,89
ABC,APAN22403,08-09-2022,267600,18,2420000,111
ABC,APAN35706,08-09-2022,99500,637,2860000,31
XYZ,T1NY000166081,08-09-2022,545500,0,3520000,141
XYZ,T1BH000011116,08-09-2022,692800,0,3520000,211
XYZ,T1BH000603091,08-09-2022,439500,0,3520000,130
XYZ,T1BH000274012,08-09-2022,267500,31,2860000,112
XYZ,T1NH000575414,08-09-2022,133500,676,3520000,55
PQR,S1CN2011,08-09-2022,488000,0,3520000,89
XYZ,T1BH007252090,08-09-2022,283500,0,3520000,108
XYZ,T1BH000003039,08-09-2022,208500,0,3520000,81
ABC,SPCN02020,09-09-2022,372000,137,2640000,101
ABC,TPCN10269,09-09-2022,713900,0,3520000,116
ABC,APCN00816,09-09-2022,186000,3,2640000,55
PQR,S1CN1142,09-09-2022,307000,0,3520000,29
PQR,S1CN2022,09-09-2022,945300,11,2860000,278
PQR,SPCND067,09-09-2022,519500,5,3520000,102
ABC,APAN11109,09-09-2022,642000,267,3520000,123
ABC,APAN23217,09-09-2022,396000,435,3740000,130
PQR,SPCNG376,09-09-2022,514500,0,3520000,87
PQR,S1CN3514,09-09-2022,1027500,0,3520000,313
PQR,S1CN2820,09-09-2022,406000,33,3520000,99
ABC,APAN22403,09-09-2022,436000,624,2420000,102
ABC,APAN35706,09-09-2022,279500,346,2860000,95
XYZ,T1NY000166081,09-09-2022,411000,0,3520000,119
XYZ,T1BH000011116,09-09-2022,621800,0,3520000,223
XYZ,T1BH000603091,09-09-2022,683500,0,3520000,163
XYZ,T1BH000274012,09-09-2022,223500,0,2860000,86
XYZ,T1NH000575414,09-09-2022,827000,0,3520000,264
PQR,S1CN2011,09-09-2022,240500,17,3520000,48
XYZ,T1BH007252090,09-09-2022,566500,13,3520000,188
XYZ,T1BH000003039,09-09-2022,262500,0,3520000,83
ABC,SPCN02020,10-09-2022,214000,857,2640000,58
ABC,TPCN10269,10-09-2022,15700,849,3520000,11
ABC,APCN00816,10-09-2022,228500,59,2640000,54
PQR,S1CN1142,10-09-2022,85000,108,3520000,18
PQR,S1CN2022,10-09-2022,1067800,5,2860000,305
PQR,SPCND067,10-09-2022,496000,0,3520000,111
ABC,APAN11109,10-09-2022,563500,466,3520000,119
ABC,APAN23217,10-09-2022,651100,530,3740000,151
PQR,SPCNG376,10-09-2022,178500,458,3520000,39
PQR,S1CN3514,10-09-2022,576500,55,3520000,182
PQR,S1CN2820,10-09-2022,587000,39,3520000,129
ABC,APAN22403,10-09-2022,791700,60,2420000,157
ABC,APAN35706,10-09-2022,302000,0,2860000,83
XYZ,T1NY000166081,10-09-2022,560000,28,3520000,153
XYZ,T1BH000011116,10-09-2022,648400,32,3520000,188
XYZ,T1BH000603091,10-09-2022,183000,112,3520000,49
XYZ,T1BH000274012,10-09-2022,540000,0,2860000,184
XYZ,T1NH000575414,10-09-2022,356000,635,3520000,83
PQR,S1CN2011,10-09-2022,101400,0,3520000,26
XYZ,T1BH007252090,10-09-2022,511000,0,3520000,164
XYZ,T1BH000003039,10-09-2022,228000,0,3520000,73
ABC,SPCN02020,11-09-2022,311500,450,2640000,74
ABC,TPCN10269,11-09-2022,0,1440,3520000,0
ABC,APCN00816,11-09-2022,65500,0,2640000,22
PQR,S1CN1142,11-09-2022,32700,0,3520000,17
PQR,S1CN2022,11-09-2022,914200,6,2860000,340
PQR,SPCND067,11-09-2022,380500,0,3520000,102
ABC,APAN11109,11-09-2022,469500,0,3520000,123
ABC,APAN23217,11-09-2022,501700,0,3740000,182
PQR,SPCNG376,11-09-2022,0,288,3520000,0
PQR,S1CN3514,11-09-2022,686500,0,3520000,229
PQR,S1CN2820,11-09-2022,773000,169,3520000,245
ABC,APAN22403,11-09-2022,151700,30,2420000,34
ABC,APAN35706,11-09-2022,83500,0,2860000,28
XYZ,T1NY000166081,11-09-2022,797000,285,3520000,178
XYZ,T1BH000011116,11-09-2022,836700,0,3520000,267
XYZ,T1BH000603091,11-09-2022,211500,128,3520000,59
XYZ,T1BH000274012,11-09-2022,245600,11,2860000,116
XYZ,T1NH000575414,11-09-2022,660500,337,3520000,226
PQR,S1CN2011,11-09-2022,108500,0,3520000,16
XYZ,T1BH007252090,11-09-2022,523000,0,3520000,152
XYZ,T1BH000003039,11-09-2022,517000,0,3520000,174
ABC,SPCN02020,12-09-2022,554000,90,2640000,135
ABC,TPCN10269,12-09-2022,0,1440,3520000,6
ABC,APCN00816,12-09-2022,295000,0,2640000,59
PQR,S1CN1142,12-09-2022,8500,0,3520000,9
PQR,S1CN2022,12-09-2022,642000,5,2860000,208
PQR,SPCND067,12-09-2022,769000,0,3520000,157
ABC,APAN11109,12-09-2022,584000,5,3520000,108
ABC,APAN23217,12-09-2022,520500,0,3740000,155
PQR,SPCNG376,12-09-2022,54500,0,3520000,18
PQR,S1CN3514,12-09-2022,962000,0,3520000,315
PQR,S1CN2820,12-09-2022,682000,14,3520000,166
ABC,APAN22403,12-09-2022,781900,0,2420000,152
ABC,APAN35706,12-09-2022,567000,175,2860000,163
XYZ,T1NY000166081,12-09-2022,511000,0,3520000,119
XYZ,T1BH000011116,12-09-2022,667900,0,3520000,208
XYZ,T1BH000603091,12-09-2022,447500,0,3520000,129
XYZ,T1BH000274012,12-09-2022,346100,0,2860000,110
XYZ,T1NH000575414,12-09-2022,715000,113,3520000,224
PQR,S1CN2011,12-09-2022,176200,16,3520000,42
XYZ,T1BH007252090,12-09-2022,777500,0,3520000,266
XYZ,T1BH000003039,12-09-2022,338000,0,3520000,101
ABC,SPCN02020,13-09-2022,296500,20,2640000,74
ABC,TPCN10269,13-09-2022,0,1440,3520000,3
ABC,APCN00816,13-09-2022,72500,32,2640000,33
PQR,S1CN1142,13-09-2022,27400,0,3520000,19
PQR,S1CN2022,13-09-2022,707200,12,2860000,258
PQR,SPCND067,13-09-2022,469500,271,3520000,102
ABC,APAN11109,13-09-2022,624000,53,3520000,119
ABC,APAN23217,13-09-2022,511500,3,3740000,137
PQR,SPCNG376,13-09-2022,523000,0,3520000,93
PQR,S1CN3514,13-09-2022,752000,0,3520000,221
PQR,S1CN2820,13-09-2022,573000,6,3520000,148
ABC,APAN22403,13-09-2022,461800,30,2420000,104
ABC,APAN35706,13-09-2022,212500,714,2860000,85
XYZ,T1NY000166081,13-09-2022,371000,0,3520000,109
XYZ,T1BH000011116,13-09-2022,556400,0,3520000,188
XYZ,T1BH000603091,13-09-2022,336000,0,3520000,86
XYZ,T1BH000274012,13-09-2022,275000,0,2860000,114
XYZ,T1NH000575414,13-09-2022,492000,639,3520000,159
PQR,S1CN2011,13-09-2022,153000,0,3520000,28
XYZ,T1BH007252090,13-09-2022,622500,0,3520000,232
XYZ,T1BH000003039,13-09-2022,174500,82,3520000,70
ABC,SPCN02020,14-09-2022,145500,872,2640000,50
ABC,TPCN10269,14-09-2022,80000,1179,3520000,19
ABC,APCN00816,14-09-2022,65500,235,2640000,26
PQR,S1CN1142,14-09-2022,12000,657,3520000,5
PQR,S1CN2022,14-09-2022,588400,22,2860000,217
PQR,SPCND067,14-09-2022,516000,0,3520000,79
ABC,APAN11109,14-09-2022,354000,627,3520000,96
ABC,APAN23217,14-09-2022,356500,83,3740000,131
PQR,SPCNG376,14-09-2022,440000,0,3520000,71
PQR,S1CN3514,14-09-2022,717500,0,3520000,235
PQR,S1CN2820,14-09-2022,446500,48,3520000,140
ABC,APAN22403,14-09-2022,382800,241,2420000,98
ABC,APAN35706,14-09-2022,237500,789,2860000,78
XYZ,T1NY000166081,14-09-2022,404500,0,3520000,102
XYZ,T1BH000011116,14-09-2022,690400,0,3520000,221
XYZ,T1BH000603091,14-09-2022,427000,0,3520000,120
XYZ,T1BH000274012,14-09-2022,313400,0,2860000,116
XYZ,T1NH000575414,14-09-2022,291000,324,3520000,86
PQR,S1CN2011,14-09-2022,183500,0,3520000,28
XYZ,T1BH007252090,14-09-2022,571500,0,3520000,237
XYZ,T1BH000003039,14-09-2022,0,1440,3520000,0
ABC,SPCN02020,15-09-2022,0,1440,2640000,13
ABC,TPCN10269,15-09-2022,928800,222,3520000,114
ABC,APCN00816,15-09-2022,119000,33,2640000,34
PQR,S1CN1142,15-09-2022,0,1440,3520000,0
PQR,S1CN2022,15-09-2022,397500,65,2860000,139
PQR,SPCND067,15-09-2022,664500,0,3520000,124
ABC,APAN11109,15-09-2022,336500,627,3520000,86
ABC,APAN23217,15-09-2022,608600,125,3740000,187
PQR,SPCNG376,15-09-2022,343000,0,3520000,59
PQR,S1CN3514,15-09-2022,502500,241,3520000,189
PQR,S1CN2820,15-09-2022,588000,0,3520000,147
ABC,APAN22403,15-09-2022,445400,101,2420000,111
ABC,APAN35706,15-09-2022,0,1440,2860000,0
XYZ,T1NY000166081,15-09-2022,624000,83,3520000,137
XYZ,T1BH000011116,15-09-2022,448700,55,3520000,177
XYZ,T1BH000603091,15-09-2022,322500,0,3520000,112
XYZ,T1BH000274012,15-09-2022,267800,9,2860000,109
XYZ,T1NH000575414,15-09-2022,588000,31,3520000,200
PQR,S1CN2011,15-09-2022,249600,7,3520000,42
XYZ,T1BH007252090,15-09-2022,738500,0,3520000,242
XYZ,T1BH000003039,15-09-2022,16000,1026,3520000,6
ABC,SPCN02020,16-09-2022,153500,1157,2640000,35
ABC,TPCN10269,16-09-2022,830000,5,3520000,133
ABC,APCN00816,16-09-2022,124000,0,2640000,39
PQR,S1CN1142,16-09-2022,191300,945,3520000,30
PQR,S1CN2022,16-09-2022,506500,210,2860000,97
PQR,SPCND067,16-09-2022,951000,0,3520000,136
ABC,APAN11109,16-09-2022,329000,546,3520000,73
ABC,APAN23217,16-09-2022,1123400,36,3740000,270
PQR,SPCNG376,16-09-2022,337500,0,3520000,71
PQR,S1CN3514,16-09-2022,926000,0,3520000,298
PQR,S1CN2820,16-09-2022,510500,0,3520000,146
ABC,APAN22403,16-09-2022,607000,107,2420000,152
ABC,APAN35706,16-09-2022,201500,869,2860000,76
XYZ,T1NY000166081,16-09-2022,345000,1018,3520000,69
XYZ,T1BH000011116,16-09-2022,764600,0,3520000,260
XYZ,T1BH000603091,16-09-2022,415000,0,3520000,122
XYZ,T1BH000274012,16-09-2022,221900,0,2860000,97
XYZ,T1NH000575414,16-09-2022,195000,734,3520000,67
PQR,S1CN2011,16-09-2022,132300,0,3520000,37
XYZ,T1BH007252090,16-09-2022,664500,0,3520000,208
XYZ,T1BH000003039,16-09-2022,152500,372,3520000,58
ABC,SPCN02020,17-09-2022,578000,120,2640000,170
ABC,TPCN10269,17-09-2022,918000,0,3520000,144
ABC,APCN00816,17-09-2022,81000,0,2640000,30
PQR,S1CN1142,17-09-2022,136100,0,3520000,23
PQR,S1CN2022,17-09-2022,747000,6,2860000,181
PQR,SPCND067,17-09-2022,773000,5,3520000,160
ABC,APAN11109,17-09-2022,207500,1035,3520000,56
ABC,APAN23217,17-09-2022,483300,4,3740000,166
PQR,SPCNG376,17-09-2022,503000,45,3520000,82
PQR,S1CN3514,17-09-2022,558000,155,3520000,189
PQR,S1CN2820,17-09-2022,439500,0,3520000,110
ABC,APAN22403,17-09-2022,921300,52,2420000,206
ABC,APAN35706,17-09-2022,127000,241,2860000,51
XYZ,T1NY000166081,17-09-2022,45000,1320,3520000,10
XYZ,T1BH000011116,17-09-2022,632300,0,3520000,241
XYZ,T1BH000603091,17-09-2022,293500,0,3520000,86
XYZ,T1BH000274012,17-09-2022,315600,0,2860000,156
XYZ,T1NH000575414,17-09-2022,567500,250,3520000,188
PQR,S1CN2011,17-09-2022,56500,0,3520000,20
XYZ,T1BH007252090,17-09-2022,667500,0,3520000,229
XYZ,T1BH000003039,17-09-2022,175500,0,3520000,56
ABC,SPCN02020,18-09-2022,72000,1123,2640000,22
ABC,TPCN10269,18-09-2022,419500,285,3520000,79
ABC,APCN00816,18-09-2022,30500,0,2640000,13
PQR,S1CN1142,18-09-2022,108900,0,3520000,15
PQR,S1CN2022,18-09-2022,480500,0,2860000,187
PQR,SPCND067,18-09-2022,510000,0,3520000,124
ABC,APAN11109,18-09-2022,289000,704,3520000,62
ABC,APAN23217,18-09-2022,794800,30,3740000,188
PQR,SPCNG376,18-09-2022,17000,727,3520000,19
PQR,S1CN3514,18-09-2022,737500,0,3520000,209
PQR,S1CN2820,18-09-2022,593500,0,3520000,178
ABC,APAN22403,18-09-2022,305600,5,2420000,78
ABC,APAN35706,18-09-2022,78000,526,2860000,37
XYZ,T1NY000166081,18-09-2022,98000,1166,3520000,26
XYZ,T1BH000011116,18-09-2022,604100,0,3520000,223
XYZ,T1BH000603091,18-09-2022,134000,0,3520000,52
XYZ,T1BH000274012,18-09-2022,254900,0,2860000,119
XYZ,T1NH000575414,18-09-2022,373000,43,3520000,141
PQR,S1CN2011,18-09-2022,45500,0,3520000,7
XYZ,T1BH007252090,18-09-2022,340500,0,3520000,117
XYZ,T1BH000003039,18-09-2022,336500,266,3520000,91
ABC,SPCN02020,19-09-2022,91000,763,2640000,42
ABC,TPCN10269,19-09-2022,522500,710,3520000,93
ABC,APCN00816,19-09-2022,97500,69,2640000,27
PQR,S1CN1142,19-09-2022,197400,0,3520000,33
PQR,S1CN2022,19-09-2022,426000,0,2860000,114
PQR,SPCND067,19-09-2022,781500,0,3520000,151
ABC,APAN11109,19-09-2022,128000,432,3520000,55
ABC,APAN23217,19-09-2022,396800,0,3740000,125
PQR,SPCNG376,19-09-2022,253500,1021,3520000,40
PQR,S1CN3514,19-09-2022,810000,0,3520000,261
PQR,S1CN2820,19-09-2022,462000,0,3520000,159
ABC,APAN22403,19-09-2022,265900,525,2420000,64
ABC,APAN35706,19-09-2022,173500,58,2860000,63
XYZ,T1NY000166081,19-09-2022,182100,505,3520000,87
XYZ,T1BH000011116,19-09-2022,397700,75,3520000,152
XYZ,T1BH000603091,19-09-2022,405500,0,3520000,123
XYZ,T1BH000274012,19-09-2022,238000,0,2860000,98
XYZ,T1NH000575414,19-09-2022,395500,30,3520000,153
PQR,S1CN2011,19-09-2022,134500,0,3520000,28
XYZ,T1BH007252090,19-09-2022,774000,0,3520000,251
XYZ,T1BH000003039,19-09-2022,0,1440,3520000,0
ABC,SPCN02020,20-09-2022,66000,639,2640000,28
ABC,TPCN10269,20-09-2022,960000,38,3520000,131
ABC,APCN00816,20-09-2022,67000,169,2640000,28
PQR,S1CN1142,20-09-2022,133500,0,3520000,21
PQR,S1CN2022,20-09-2022,356000,16,2860000,131
PQR,SPCND067,20-09-2022,449500,0,3520000,113
ABC,APAN11109,20-09-2022,251500,747,3520000,67
ABC,APAN23217,20-09-2022,628000,86,3740000,159
PQR,SPCNG376,20-09-2022,346500,0,3520000,66
PQR,S1CN3514,20-09-2022,198500,664,3520000,72
PQR,S1CN2820,20-09-2022,512500,0,3520000,147
ABC,APAN22403,20-09-2022,0,1440,2420000,0
ABC,APAN35706,20-09-2022,181000,0,2860000,60
XYZ,T1NY000166081,20-09-2022,406700,0,3520000,126
XYZ,T1BH000011116,20-09-2022,486300,108,3520000,175
XYZ,T1BH000603091,20-09-2022,395500,0,3520000,110
XYZ,T1BH000274012,20-09-2022,159700,0,2860000,78
XYZ,T1NH000575414,20-09-2022,307000,363,3520000,86
PQR,S1CN2011,20-09-2022,30100,151,3520000,15
XYZ,T1BH007252090,20-09-2022,599500,0,3520000,197
XYZ,T1BH000003039,20-09-2022,95500,1167,3520000,28
ABC,SPCN02020,21-09-2022,169900,722,2640000,45
ABC,TPCN10269,21-09-2022,637500,89,3520000,77
ABC,APCN00816,21-09-2022,103500,0,2640000,30
PQR,S1CN1142,21-09-2022,195000,0,3520000,30
PQR,S1CN2022,21-09-2022,351000,0,2860000,110
PQR,SPCND067,21-09-2022,904000,0,3520000,173
ABC,APAN11109,21-09-2022,386000,173,3520000,101
ABC,APAN23217,21-09-2022,794700,42,3740000,249
PQR,SPCNG376,21-09-2022,337500,0,3520000,56
PQR,S1CN3514,21-09-2022,198000,901,3520000,113
PQR,S1CN2820,21-09-2022,567500,11,3520000,149
ABC,APAN22403,21-09-2022,579700,698,2420000,129
ABC,APAN35706,21-09-2022,169000,0,2860000,61
XYZ,T1NY000166081,21-09-2022,458600,0,3520000,109
XYZ,T1BH000011116,21-09-2022,674400,0,3520000,226
XYZ,T1BH000603091,21-09-2022,361500,0,3520000,122
XYZ,T1BH000274012,21-09-2022,275600,0,2860000,123
XYZ,T1NH000575414,21-09-2022,405000,421,3520000,134
PQR,S1CN2011,21-09-2022,274000,0,3520000,52
XYZ,T1BH007252090,21-09-2022,498500,0,3520000,162
XYZ,T1BH000003039,21-09-2022,159500,852,3520000,54
ABC,SPCN02020,22-09-2022,194900,71,2640000,51
ABC,TPCN10269,22-09-2022,750000,170,3520000,98
ABC,APCN00816,22-09-2022,105000,362,2640000,34
PQR,S1CN1142,22-09-2022,143000,0,3520000,25
PQR,S1CN2022,22-09-2022,379500,0,2860000,115
PQR,SPCND067,22-09-2022,771000,6,3520000,155
ABC,APAN11109,22-09-2022,436500,349,3520000,116
ABC,APAN23217,22-09-2022,718900,321,3740000,175
PQR,SPCNG376,22-09-2022,205500,598,3520000,40
PQR,S1CN3514,22-09-2022,565500,6,3520000,210
PQR,S1CN2820,22-09-2022,443000,0,3520000,136
ABC,APAN22403,22-09-2022,499600,523,2420000,97
ABC,APAN35706,22-09-2022,118000,29,2860000,48
XYZ,T1NY000166081,22-09-2022,609100,0,3520000,160
XYZ,T1BH000011116,22-09-2022,441400,148,3520000,155
XYZ,T1BH000603091,22-09-2022,279000,0,3520000,110
XYZ,T1BH000274012,22-09-2022,208700,0,2860000,106
XYZ,T1NH000575414,22-09-2022,361500,29,3520000,131
PQR,S1CN2011,22-09-2022,33500,0,3520000,10
XYZ,T1BH007252090,22-09-2022,614000,0,3520000,173
XYZ,T1BH000003039,22-09-2022,59500,121,3520000,29
ABC,SPCN02020,23-09-2022,331700,55,2640000,91
ABC,TPCN10269,23-09-2022,647500,28,3520000,93
ABC,APCN00816,23-09-2022,231500,48,2640000,34
PQR,S1CN1142,23-09-2022,318500,0,3520000,30
PQR,S1CN2022,23-09-2022,228000,0,2860000,91
PQR,SPCND067,23-09-2022,937000,6,3520000,162
ABC,APAN11109,23-09-2022,223000,447,3520000,66
ABC,APAN23217,23-09-2022,908900,0,3740000,212
PQR,SPCNG376,23-09-2022,138500,1013,3520000,33
PQR,S1CN3514,23-09-2022,693000,0,3520000,209
PQR,S1CN2820,23-09-2022,480000,0,3520000,140
ABC,APAN22403,23-09-2022,364300,99,2420000,97
ABC,APAN35706,23-09-2022,167500,97,2860000,69
XYZ,T1NY000166081,23-09-2022,432900,0,3520000,128
XYZ,T1BH000011116,23-09-2022,630600,0,3520000,202
XYZ,T1BH000603091,23-09-2022,288000,0,3520000,86
XYZ,T1BH000274012,23-09-2022,265500,0,2860000,102
XYZ,T1NH000575414,23-09-2022,401000,0,3520000,128
PQR,S1CN2011,23-09-2022,139000,0,3520000,24
XYZ,T1BH007252090,23-09-2022,170500,0,3520000,74
XYZ,T1BH000003039,23-09-2022,164500,0,3520000,80
ABC,SPCN02020,24-09-2022,430900,113,2640000,138
ABC,TPCN10269,24-09-2022,376500,219,3520000,68
ABC,APCN00816,24-09-2022,153000,99,2640000,40
PQR,S1CN1142,24-09-2022,242300,6,3520000,33
PQR,S1CN2022,24-09-2022,82000,765,2860000,44
PQR,SPCND067,24-09-2022,737500,0,3520000,134
ABC,APAN11109,24-09-2022,400500,527,3520000,103
ABC,APAN23217,24-09-2022,954900,121,3740000,225
PQR,SPCNG376,24-09-2022,624000,0,3520000,92
PQR,S1CN3514,24-09-2022,632500,0,3520000,187
PQR,S1CN2820,24-09-2022,567500,0,3520000,161
ABC,APAN22403,24-09-2022,574300,39,2420000,126
ABC,APAN35706,24-09-2022,64000,43,2860000,38
XYZ,T1NY000166081,24-09-2022,510000,0,3520000,122
XYZ,T1BH000011116,24-09-2022,719600,42,3520000,252
XYZ,T1BH000603091,24-09-2022,275000,0,3520000,78
XYZ,T1BH000274012,24-09-2022,538100,0,2860000,181
XYZ,T1NH000575414,24-09-2022,164500,642,3520000,60
PQR,S1CN2011,24-09-2022,99500,6,3520000,12
XYZ,T1BH007252090,24-09-2022,797500,0,3520000,277
XYZ,T1BH000003039,24-09-2022,175000,365,3520000,49
ABC,SPCN02020,25-09-2022,257100,4,2640000,81
ABC,TPCN10269,25-09-2022,625500,87,3520000,124
ABC,APCN00816,25-09-2022,5000,3,2640000,3
PQR,S1CN1142,25-09-2022,207400,0,3520000,29
PQR,S1CN2022,25-09-2022,0,1440,2860000,0
PQR,SPCND067,25-09-2022,429000,0,3520000,85
ABC,APAN11109,25-09-2022,261000,0,3520000,88
ABC,APAN23217,25-09-2022,938600,0,3740000,249
PQR,SPCNG376,25-09-2022,271000,116,3520000,46
PQR,S1CN3514,25-09-2022,516500,0,3520000,177
PQR,S1CN2820,25-09-2022,384500,0,3520000,103
ABC,APAN22403,25-09-2022,260900,77,2420000,51
ABC,APAN35706,25-09-2022,44000,72,2860000,32
XYZ,T1NY000166081,25-09-2022,707300,118,3520000,167
XYZ,T1BH000011116,25-09-2022,911800,0,3520000,265
XYZ,T1BH000603091,25-09-2022,156000,0,3520000,60
XYZ,T1BH000274012,25-09-2022,275500,0,2860000,127
XYZ,T1NH000575414,25-09-2022,0,1440,3520000,0
PQR,S1CN2011,25-09-2022,35400,0,3520000,11
XYZ,T1BH007252090,25-09-2022,407000,0,3520000,142
XYZ,T1BH000003039,25-09-2022,211000,60,3520000,57
ABC,SPCN02020,26-09-2022,230500,33,2640000,67
ABC,TPCN10269,26-09-2022,817500,136,3520000,128
ABC,APCN00816,26-09-2022,166000,164,2640000,36
PQR,S1CN1142,26-09-2022,233000,110,3520000,35
PQR,S1CN2022,26-09-2022,0,1440,2860000,16
PQR,SPCND067,26-09-2022,631000,0,3520000,106
ABC,APAN11109,26-09-2022,298000,124,3520000,84
ABC,APAN23217,26-09-2022,1206200,61,3740000,289
PQR,SPCNG376,26-09-2022,775500,0,3520000,110
PQR,S1CN3514,26-09-2022,516000,11,3520000,221
PQR,S1CN2820,26-09-2022,534500,11,3520000,135
ABC,APAN22403,26-09-2022,363200,103,2420000,96
ABC,APAN35706,26-09-2022,163500,16,2860000,67
XYZ,T1NY000166081,26-09-2022,604400,0,3520000,144
XYZ,T1BH000011116,26-09-2022,284300,496,3520000,82
XYZ,T1BH000603091,26-09-2022,264500,0,3520000,92
XYZ,T1BH000274012,26-09-2022,154700,0,2860000,82
XYZ,T1NH000575414,26-09-2022,163000,1059,3520000,54
PQR,S1CN2011,26-09-2022,195700,0,3520000,48
XYZ,T1BH007252090,26-09-2022,1012000,0,3520000,321
XYZ,T1BH000003039,26-09-2022,377000,0,3520000,113
ABC,SPCN02020,27-09-2022,257500,751,2640000,70
ABC,TPCN10269,27-09-2022,1153000,660,3520000,151
ABC,APCN00816,27-09-2022,48000,49,2640000,29
PQR,S1CN1142,27-09-2022,524700,0,3520000,64
PQR,S1CN2022,27-09-2022,0,1440,2860000,14
PQR,SPCND067,27-09-2022,481000,0,3520000,99
ABC,APAN11109,27-09-2022,357000,0,3520000,106
ABC,APAN23217,27-09-2022,1088100,72,3740000,230
PQR,SPCNG376,27-09-2022,826500,0,3520000,116
PQR,S1CN3514,27-09-2022,553500,0,3520000,155
PQR,S1CN2820,27-09-2022,506500,0,3520000,175
ABC,APAN22403,27-09-2022,359600,24,2420000,79
ABC,APAN35706,27-09-2022,97500,0,2860000,54
XYZ,T1NY000166081,27-09-2022,459300,0,3520000,135
XYZ,T1BH000011116,27-09-2022,444900,554,3520000,151
XYZ,T1BH000603091,27-09-2022,289500,0,3520000,123
XYZ,T1BH000274012,27-09-2022,322100,0,2860000,121
XYZ,T1NH000575414,27-09-2022,309500,31,3520000,124
PQR,S1CN2011,27-09-2022,156100,0,3520000,36
XYZ,T1BH007252090,27-09-2022,734500,0,3520000,232
XYZ,T1BH000003039,27-09-2022,167500,0,3520000,52
ABC,SPCN02020,28-09-2022,359000,6,2640000,97
ABC,TPCN10269,28-09-2022,114500,587,3520000,14
ABC,APCN00816,28-09-2022,109500,2,2640000,32
PQR,S1CN1142,28-09-2022,210700,6,3520000,35
PQR,S1CN2022,28-09-2022,205500,671,2860000,71
PQR,SPCND067,28-09-2022,760500,0,3520000,120
